node_id,node_name,field_ordinal,field_alias,expression,source_table,source_field,is_computed
294,Часть_1,20,СтатусУчастника12,"ВЫБОР
		КОГДА НЕ ВТ_Умершие.Участник ЕСТЬ NULL
			ТОГДА ""СМ""
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние В (ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.Закрыт),
													    ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ПодготовкаКЗакрытию))
				И ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия = ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.ДоговорВыполнен)
			ТОГДА ""ИД""
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние В (ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.Закрыт),
													    ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ПодготовкаКЗакрытию))

				И ЕСТЬNULL(ВТ_Выплаты.ВыкупнаяСумма, 0) <> 0

				И ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия В (ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.Досрочное), ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.ПереходВДругойНПФ))
				И ВТ_СостоянияПенсионныхСчетов.Расшифровка В (ЗНАЧЕНИЕ(Перечисление.уп_РасшифровкаСостоянийПС.ПустаяСсылка), ЗНАЧЕНИЕ(Перечисление.уп_РасшифровкаСостоянийПС.Расторжение))
			ТОГДА ""ВС""
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.Закрыт)
				И ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия В (ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.ПереводНаДругойСчет))
				И ВТ_СостоянияПенсионныхСчетов.Расшифровка В (ЗНАЧЕНИЕ(Перечисление.уп_РасшифровкаСостоянийПС.ПустаяСсылка), ЗНАЧЕНИЕ(Перечисление.уп_РасшифровкаСостоянийПС.Расторжение))
			ТОГДА ""ПО""
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ВыплатнойПериод)
			ТОГДА ""ПВ""
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ВыплатыПриостановлены)
				ИЛИ ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НачисленияПриостановлены) 
			ТОГДА ""ПВП""
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НакопительныйПериод)
			ТОГДА ВЫБОР
					КОГДА ВТ_ФизическиеЛица_Свойства.Возраст >= 60
							ИЛИ ВТ_ФизическиеЛица_Свойства.Пол = ""ж""
								И ВТ_ФизическиеЛица_Свойства.Возраст >= 55
						ТОГДА ""ВПН""
					ИНАЧЕ ""НП""
				КОНЕЦ
		ИНАЧЕ ""Прочие""
	КОНЕЦ",,,true
294,Часть_1,21,Фондирование13,"ВЫБОР 
		КОГДА ВТ_ПенсионныеСчета_НачалоВыплат.ДатаНазначенияПенсии ЕСТЬ NULL
			ТОГДА ""-"" 
		ИНАЧЕ ВТ_Схемы_Свойства.Фондирование
	КОНЕЦ",,,true
294,Часть_1,22,ОтветственностьЗаДополнительноеФондирование14,ВТ_Схемы_Свойства.ОтветственностьЗаДополнительноеФондирование,ВТ_Схемы_Свойства,ОтветственностьЗаДополнительноеФондирование,false
294,Часть_1,23,МинимальнаяГарантированнаяДоходность15,"ЕСТЬNULL(ВТ_МГД.МинимальнаяГарантированнаяДоходность, 0)",,,true
294,Часть_1,24,СрокГарантированногоДохода16,ВТ_МГД.СрокГарантированногоДохода,ВТ_МГД,СрокГарантированногоДохода,false
294,Часть_1,25,ВеличинаИндексации17,0,,,true
294,Часть_1,26,ЗависимостьУровняИндексации18,ВТ_ПенсионныеДоговоры_Свойства.УровеньИндексации,ВТ_ПенсионныеДоговоры_Свойства,УровеньИндексации,false
294,Часть_1,27,Наследование19,"ЕСТЬNULL(ВТ_Схемы_Свойства.Наследование, ""-"")",,,true
294,Часть_1,28,НачальныйОстаток20,"ЕСТЬNULL(ВТ_Суммы.ОстатокВх, 0)",,,true
294,Часть_1,29,ДатаНачалаВыплатногоПериода21,"ЕСТЬNULL(ВТ_ПенсионныеСчета_НачалоВыплат.ДатаНачалаВыплат, ""-"")",,,true
294,Часть_1,30,ПериодВыплаты22,ВТ_Схемы_Свойства.ПериодВыплаты,ВТ_Схемы_Свойства,ПериодВыплаты,false
294,Часть_1,31,ПериодичностьВыплат23,""""" + ЕСТЬNULL(ВТ_ПериодичностьВыплат.ПериодичностьВыплат, ""-"")",,,true
294,Часть_1,32,ДатаОкончанияВыплат24,"ВЫБОР
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НакопительныйПериод)
			ТОГДА ""-""
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ПодготовкаКЗакрытию)
			ТОГДА ""-""
		КОГДА ВТ_Схемы_Свойства.ТипПенсионнойСхемы <> ЗНАЧЕНИЕ(Перечисление.уп_ТипыПенсионныхСхем.СрочныхВыплат)
			ТОГДА ""-""
		КОГДА ВТ_ДатыОкончанияСрочныхВыплат.ДатаОкончанияСВ ЕСТЬ НЕ NULL 
			ТОГДА ВТ_ДатыОкончанияСрочныхВыплат.ДатаОкончанияСВ
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.Закрыт)
				И ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия = ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.ДоговорВыполнен)
			ТОГДА ВЫБОР
					КОГДА ВТ_ОстаткиВыплат.Остаток ЕСТЬ NULL
						ТОГДА ВТ_ПоследниеВыплатыПоРегиструВыплат.ПоследняяВыплата
					КОГДА ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия = ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.ДоговорВыполнен)
						ТОГДА ВЫБОР
								КОГДА ВТ_ОстаткиВыплат.Остаток ЕСТЬ NULL
									ТОГДА ВТ_СостоянияПенсионныхСчетов.Период
								КОГДА ВТ_ОстаткиВыплат.Остаток > 0
									ТОГДА ВТ_СостоянияПенсионныхСчетов.Период
								КОГДА ВТ_ОстаткиВыплат.Остаток = 0
										И ВТ_СостоянияПенсионныхСчетов.Период > ВТ_ПоследниеВыплаты.ПоследняяВыплата
									ТОГДА ВТ_ПоследниеВыплаты.ПоследняяВыплата
								ИНАЧЕ ВТ_СостоянияПенсионныхСчетов.Период
							КОНЕЦ
					ИНАЧЕ ""-""
				КОНЕЦ
		КОГДА ВТ_Срочники.ПенсионныйСчет ЕСТЬ НЕ NULL 
			ТОГДА ВЫБОР
					КОГДА ВТ_ОстаткиВыплат.Остаток <= 0
						ТОГДА ВТ_ПоследниеВыплаты.ПоследняяВыплата
					КОГДА ВТ_ОстаткиВыплат.Остаток > 0
						ТОГДА ДОБАВИТЬКДАТЕ(&КонецПериода, МЕСЯЦ, ВТ_ОстаткиВыплат.Остаток * ВТ_ПериодичностьВыплат.ИнтервалВыплат)
					ИНАЧЕ ""-""
				КОНЕЦ
		ИНАЧЕ ""-""
	КОНЕЦ",,,true
294,Часть_1,33,ДатаВыходаУчастника25,"ВЫБОР
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.Закрыт)
				И ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия = ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.Досрочное)
			ТОГДА ВТ_СостоянияПенсионныхСчетов.Период
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.Закрыт)
			ТОГДА ВЫБОР ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия
					КОГДА ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.ДоговорВыполнен)
						ТОГДА ВЫБОР
								КОГДА ВТ_ОстаткиВыплат.Остаток ЕСТЬ NULL
									ТОГДА ВТ_СостоянияПенсионныхСчетов.Период
								КОГДА ВТ_ОстаткиВыплат.Остаток > 0
									ТОГДА ВТ_СостоянияПенсионныхСчетов.Период
								КОГДА ВТ_ОстаткиВыплат.Остаток = 0
										И ВТ_СостоянияПенсионныхСчетов.Период > ВТ_ПоследниеВыплаты.ПоследняяВыплата
									ТОГДА ВТ_ПоследниеВыплаты.ПоследняяВыплата
								ИНАЧЕ ВТ_СостоянияПенсионныхСчетов.Период
							КОНЕЦ
					ИНАЧЕ ВТ_СостоянияПенсионныхСчетов.Период
				КОНЕЦ
		ИНАЧЕ ""-""
	КОНЕЦ",,,true
294,Часть_1,34,Взносы26,"ЕСТЬNULL(ВТ_Суммы.Взносы, 0)",,,true
294,Часть_1,35,ИнвестиционныйДоход27,"ЕСТЬNULL(ВТ_Суммы.ИнвестиционныйДоход, 0)",,,true
294,Часть_1,36,Перевод28,"ЕСТЬNULL(ВТ_Переводы.Перевод, 0)",,,true
294,Часть_1,37,ПереводВРезервы28а,"ЕСТЬNULL(ВТ_Переводы.ПереводВРезервы, 0)",,,true
294,Часть_1,38,ИныеПереводы29,"ЕСТЬNULL(ВТ_Суммы.ОстатокИсх, 0) 
		- ЕСТЬNULL(ВТ_Суммы.ОстатокВх, 0) 
		- ЕСТЬNULL(ВТ_Суммы.Взносы, 0) 
		- ЕСТЬNULL(ВТ_Суммы.ИнвестиционныйДоход, 0) 
		- ЕСТЬNULL(ВТ_Переводы.Перевод, 0)
		+ ЕСТЬNULL(ВТ_Переводы.ПереводВРезервы, 0)		 
		+ ЕСТЬNULL(ВТ_Выплаты.Пенсия, 0) 
		+ ЕСТЬNULL(ВТ_Выплаты.ВыкупнаяСумма, 0) 
		+ ЕСТЬNULL(ВТ_Выплаты.ВыплатаПравопреемникам, 0)",,,true
294,Часть_1,39,Пенсия30,"ЕСТЬNULL(ВТ_Выплаты.Пенсия, 0)",,,true
294,Часть_1,40,ВыкупнаяСумма31,"ЕСТЬNULL(ВТ_Выплаты.ВыкупнаяСумма, 0)",,,true
294,Часть_1,41,ВыплатаПравопреемникам32,"ЕСТЬNULL(ВТ_Выплаты.ВыплатаПравопреемникам, 0)",,,true
294,Часть_1,42,КонечныйОстаток33,"ЕСТЬNULL(ВТ_Суммы.ОстатокИсх, 0)",,,true
294,Часть_1,43,СуммаОбязательствПоВСНаКонец34,"ВЫБОР ВТ_ПенсионныеСчета_Свойства.НаличиеСПТ
		КОГДА ИСТИНА
			ТОГДА
				ВЫРАЗИТЬ(ЕСТЬNULL(ВТ_Суммы.ОбязательстваПоВыкупнойСумме, 0) * ISNULL(ВТ_РасчетнаяДатаВС.КоэффСреднеВзвешенный, 0) КАК ЧИСЛО(25,2)) 
        ИНАЧЕ 0
    КОНЕЦ",,,true
294,Часть_1,44,СуммаОбязательствПередППНаКонец35,"ЕСТЬNULL(ВТ_ОстаткиНаследников.СуммаОстатокНачисленный, 0)",,,true
294,Часть_1,45,ИдентификаторВкладчика,ВТ_ИдентификаторыКонтрагентов_Новые.ИдентификаторИНН,ВТ_ИдентификаторыКонтрагентов_Новые,ИдентификаторИНН,false
294,Часть_1,46,ИдентификаторУчастника,ВТ_ИдентификаторыКонтрагентов_Участники.ИдентификаторИНН,ВТ_ИдентификаторыКонтрагентов_Участники,ИдентификаторИНН,false
294,Часть_1,47,СрокГарантированногоДохода16_Расшифровка,ВТ_МГД.СрокГарантированногоДохода_Расшифровка,ВТ_МГД,СрокГарантированногоДохода_Расшифровка,false
294,Часть_1,48,ЗависимостьУровняИндексации18_Расшифровка,ВТ_ПенсионныеДоговоры_Свойства.УровеньИндексацииРасшифровка,ВТ_ПенсионныеДоговоры_Свойства,УровеньИндексацииРасшифровка,false
294,Часть_1,49,ТипДоговора36,"ISNULL(ВТ_ПенсионныеСчета_Свойства.ТипДоговораДляЕПС, 
		ISNULL(ВТ_ПенсионныеДоговоры_Свойства.ТипДоговораДляЕПС, 
			ISNULL(ВТ_ПенсионныеСчета_Свойства.ПоСчетуТипДоговораЕПС, ВТ_Схемы_Свойства.ТипДоговораЕПСпоСхеме)))",ВТ_ПенсионныеСчета_Свойства,ТипДоговораДляЕПС,true
294,Часть_1,50,РазмерПенсии37,"ЕСТЬNULL(ВТ_РазмерПенсий.Размер, 0)",,,true
294,Часть_1,51,ДатаНазначенияПенсии38,"ЕСТЬNULL(ВТ_ПенсионныеСчета_НачалоВыплат.ДатаНазначенияПенсии, ""-"")",,,true
294,Часть_1,52,ДатаПриостановкиВыплат38_1,"ВЫБОР 
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние В (ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НачисленияПриостановлены),
														ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ВыплатыПриостановлены))
			ТОГДА ВТ_СостоянияПенсионныхСчетов.Период 
		ИНАЧЕ ""-""	
	КОНЕЦ",,,true
294,Часть_1,53,ЗадолженностьПенсии38_2,"ВЫБОР 
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние В (ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НачисленияПриостановлены),
														ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ВыплатыПриостановлены))
			ТОГДА ВТ_Суммы.ЗадолженностьПенсии 
		ИНАЧЕ 0	
	КОНЕЦ",,,true
294,Часть_1,54,Графа39,"""-""",,,true
294,Часть_1,55,ПериодГарантийногоВосполнения39_1,"ВЫБОР
		КОГДА НЕ ВТ_ПенсионныеСчета_Свойства.ПериодГарантийногоВосполнения ЕСТЬ NULL 
			ТОГДА ВТ_ПенсионныеСчета_Свойства.ПериодГарантийногоВосполнения
		КОГДА НЕ ВТ_ПенсионныеДоговоры_Свойства.ШаблонДоговора.ПериодГарантийногоВосполнения ЕСТЬ NULL 
			ТОГДА ВТ_ПенсионныеДоговоры_Свойства.ШаблонДоговора.ПериодГарантийногоВосполнения
		ИНАЧЕ 1
	КОНЕЦ",,,true
294,Часть_1,56,ДатаНачалаПериодаФиксации39_2,ВТ_ПенсионныеСчета_Свойства.ДатаСледующейФиксации,ВТ_ПенсионныеСчета_Свойства,ДатаСледующейФиксации,false
294,Часть_1,57,ИнвестДоходКФиксации39_3,"ЕСТЬNULL(ВТ_Суммы.ИнвестДоходКФиксации, 0)",,,true
294,Часть_1,58,ГруппаРаздельногоУчета40,"""-""",,,true
294,Часть_1,59,НомерСчета,ВТ_ПенсионныеСчета_Свойства.НомерСчета,ВТ_ПенсионныеСчета_Свойства,НомерСчета,false
294,Часть_1,60,ВидПенсионнойПрограммы,"ВЫБОР
		КОГДА ВТ_ПенсионныеСчета_Свойства.ТипВкладчика = 1
			ТОГДА ""КПП""
		ИНАЧЕ ""ИПП""
	КОНЕЦ",,,true
294,Часть_1,61,ДатаОснованийИзъятия42,"ВЫБОР
		КОГДА ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия = ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.ПоСмерти)
			ТОГДА ""-""
		КОГДА ISNULL(ВТ_РасчетнаяДатаВС.РасчетнаяДатаВС, ДАТАВРЕМЯ(1,1,1,0,0,0)) = ДАТАВРЕМЯ(1,1,1,0,0,0) 
			ТОГДА ""-""
		КОГДА ВТ_ПенсионныеСчета_Свойства.НаличиеСПТ = ЛОЖЬ
			ТОГДА
            	ВЫБОР
					КОГДА ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериод
							И ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериод
						ТОГДА ВТ_РасчетнаяДатаВС.РасчетнаяДатаВС
					КОГДА ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериод
							И ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода = ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
						ТОГДА ВТ_РасчетнаяДатаВС.РасчетнаяДатаВС
					КОГДА ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериод
							И НЕ ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода = ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
						ТОГДА ВТ_РасчетнаяДатаВС.РасчетнаяДатаВС
					ИНАЧЕ ""-""            	
            	КОНЕЦ
		КОГДА ВТ_ПенсионныеСчета_Свойства.НаличиеСПТ = ИСТИНА	
			ТОГДА
            	ВЫБОР
					КОГДА (ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериод
							ИЛИ ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериодСПТ)
								И  
							(ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериод
							ИЛИ ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериодСПТ) 
						ТОГДА ВТ_РасчетнаяДатаВС.РасчетнаяДатаВС
					КОГДА (ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериод
							ИЛИ ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериодСПТ) 
							И ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода = ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
						ТОГДА ВТ_РасчетнаяДатаВС.РасчетнаяДатаВС
					КОГДА (ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериод
							ИЛИ ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериодСПТ)
							И НЕ ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода = ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
						ТОГДА ВТ_РасчетнаяДатаВС.РасчетнаяДатаВС
					ИНАЧЕ ""-""            	
            	КОНЕЦ		
		ИНАЧЕ ""-""
	КОНЕЦ",,,true
294,Часть_1,62,УсловиеПрямогоУчастия_МодельОценки43,"ISNULL(ВТ_ПенсионныеДоговоры_Свойства.УсловиеПрямогоУчастия_МодельОценки, ВТ_ПенсионныеСчета_Свойства.УсловиеПрямогоУчастия_МодельОценки)",ВТ_ПенсионныеДоговоры_Свойства,УсловиеПрямогоУчастия_МодельОценки,true
294,Часть_1,63,РасчетнаяСуммаПП43,"ISNULL(ВТ_РасчетныеСуммыПП.РасчетнаяСуммаПП, 0)",ВТ_РасчетныеСуммыПП,РасчетнаяСуммаПП,true
294,Часть_1,64,ПричинаЗакрытия,ВТ_ПенсионныеСчета_Свойства.ПричинаЗакрытия,ВТ_ПенсионныеСчета_Свойства,ПричинаЗакрытия,false
294,Часть_1,65,ДатаОпределенияОбязательств,ВТ_НеТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_НеТранзитныеВидыНачалоКонец,ДатаОпределенияОбязательств,false
294,Часть_1,66,""""" 														КАК",""""" 														КАК",,,true
295,Часть_2,0,ВидДоговора_гр1,"""НПО""",,,true
295,Часть_2,1,ВидОбязательств_гр1а,"ВЫБОР 
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НакопительныйПериод) 
			И ВТ_ПенсионныеСчета_Свойства.ТипСчетаДоговора = ЗНАЧЕНИЕ(Перечисление.уп_ТипыПенсионныхСчетов.ПенсионныйСчетДоговора)
			И ВТ_ПенсионныеСчета_Свойства.ВидСчета = ЗНАЧЕНИЕ(Перечисление.уп_ВидыПенсионныхСчетов.ИПС)
			ТОГДА ""ОДНП"" 
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние = ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НакопительныйПериод)	
			И ВТ_ПенсионныеСчета_Свойства.ТипСчетаДоговора = ЗНАЧЕНИЕ(Перечисление.уп_ТипыПенсионныхСчетов.СолидарныйПенсионныйСчет) 
			ТОГДА ""ОСПС""
		КОГДА ВТ_СостоянияПенсионныхСчетов.Состояние В (ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ВыплатнойПериод), 
														ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НачисленияПриостановлены),
														ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ВыплатыПриостановлены))
			ТОГДА 
				ВЫБОР ВТ_СхемыПенсионныхСчетов.ТипПенсии 
					КОГДА ЗНАЧЕНИЕ(Перечисление.уп_ТипыПенсионныхСхем.СрочныхВыплат) 
						ТОГДА ""ОНСП""  
					КОГДА ЗНАЧЕНИЕ(Перечисление.уп_ТипыПенсионныхСхем.ПожизненныхВыплат) 
						ТОГДА ""ОНПП""  
					КОГДА ЗНАЧЕНИЕ(Перечисление.уп_ТипыПенсионныхСхем.ДоИсчерпанияСредствНаСчете) 
						ТОГДА ""ОНИП""
				КОНЕЦ
		ИНАЧЕ ""ПНПО""	
	КОНЕЦ",,,true
295,Часть_2,2,ТипВкладчика,ВТ_ПенсионныеСчета_Свойства.ТипВкладчика,ВТ_ПенсионныеСчета_Свойства,ТипВкладчика,false
295,Часть_2,3,ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет,ВТ_ПенсионныеСчета_Свойства,ПенсионныйСчет,false
295,Часть_2,4,ПенсионныйДоговор,ВТ_ПенсионныеСчета_Свойства.ПенсионныйДоговор,ВТ_ПенсионныеСчета_Свойства,ПенсионныйДоговор,false
295,Часть_2,5,ТипПенсионногоСчета,ВТ_ПенсионныеСчета_Свойства.ТипПенсионногоСчета,ВТ_ПенсионныеСчета_Свойства,ТипПенсионногоСчета,false
295,Часть_2,6,Вкладчик,ВТ_ПенсионныеСчета_Свойства.Вкладчик,ВТ_ПенсионныеСчета_Свойства,Вкладчик,false
295,Часть_2,7,Участник,ВТ_ПенсионныеСчета_Свойства.Участник,ВТ_ПенсионныеСчета_Свойства,Участник,false
295,Часть_2,8,НомерДоговора,ВТ_ПенсионныеДоговоры_Свойства.НомерДоговора,ВТ_ПенсионныеДоговоры_Свойства,НомерДоговора,false
295,Часть_2,9,ДатаЗаключения,ВТ_ПенсионныеДоговоры_Свойства.ДатаЗаключения,ВТ_ПенсионныеДоговоры_Свойства,ДатаЗаключения,false
295,Часть_2,10,НаименованиеДляОтчета,ВТ_ИдентификаторыКонтрагентов_Новые.НаименованиеДляОтчета,ВТ_ИдентификаторыКонтрагентов_Новые,НаименованиеДляОтчета,false
295,Часть_2,11,Идентификатор,ВТ_ИдентификаторыКонтрагентов.Идентификатор,ВТ_ИдентификаторыКонтрагентов,Идентификатор,false
295,Часть_2,12,"""спс "" + ВЫБОР ВТ_ПенсионныеСчета_Свойства.ТипПенсионногоСчета
		КОГДА 2
			ТОГДА ВТ_ПенсионныеСчета_Свойства.НомерСчета
		ИНАЧЕ ""нет""
	КОНЕЦ","""спс "" + ВЫБОР ВТ_ПенсионныеСчета_Свойства.ТипПенсионногоСчета
		КОГДА 2
			ТОГДА ВТ_ПенсионныеСчета_Свойства.НомерСчета
		ИНАЧЕ ""нет""
	КОНЕЦ",,,true
295,Часть_2,13,ИдентификаторФЛ_СНИЛС_6,"""-""",,,true
295,Часть_2,14,ИдентификаторФЛ_ИНН_7,"""-""",,,true
295,Часть_2,15,"""-""","""-""",,,true
295,Часть_2,16,"""-""","""-""",,,true
295,Часть_2,17,"""-""","""-""",,,true
295,Часть_2,18,"""-""","""-""",,,true
295,Часть_2,19,_case_,"ВЫБОР
		КОГДА ЕСТЬNULL(ВТ_Схемы_Свойства.Представление, ""-"") = ""-""
			ТОГДА ""-""
		ИНАЧЕ ЕСТЬNULL(ВТ_Схемы_Свойства.Представление, ""-"") + ВЫБОР
				КОГДА ЕСТЬNULL(ВТ_СхемыПенсионныхСчетов.ВерсияПенсионныхПравил.Наименование, """") = """"
					ТОГДА """"
				ИНАЧЕ ""_"" + ВТ_СхемыПенсионныхСчетов.ВерсияПенсионныхПравил.Наименование
			КОНЕЦ
	КОНЕЦ",,,true
295,Часть_2,20,"""-""","""-""",,,true
295,Часть_2,21,"""-""","""-""",,,true
295,Часть_2,22,ОтветственностьЗаДополнительноеФондирование,ВТ_Схемы_Свойства.ОтветственностьЗаДополнительноеФондирование,ВТ_Схемы_Свойства,ОтветственностьЗаДополнительноеФондирование,false
295,Часть_2,23,ЕСТЬNULL,"ЕСТЬNULL(ВТ_МГД.МинимальнаяГарантированнаяДоходность, 0)",,,true
295,Часть_2,24,СрокГарантированногоДохода,ВТ_МГД.СрокГарантированногоДохода,ВТ_МГД,СрокГарантированногоДохода,false
295,Часть_2,25,0,0,,,true
295,Часть_2,26,"""-""","""-""",,,true
295,Часть_2,27,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Схемы_Свойства.Наследование, ""-"")",,,true
295,Часть_2,28,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Суммы.ОстатокВх, 0)",,,true
295,Часть_2,29,"""-""","""-""",,,true
295,Часть_2,30,"""-""","""-""",,,true
295,Часть_2,31,"""-""","""-""",,,true
295,Часть_2,32,"""-""","""-""",,,true
295,Часть_2,33,"""-""","""-""",,,true
295,Часть_2,34,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Суммы.Взносы, 0)",,,true
295,Часть_2,35,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Суммы.ИнвестиционныйДоход, 0)",,,true
295,Часть_2,36,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Переводы.Перевод, 0)",,,true
295,Часть_2,37,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Переводы.ПереводВРезервы, 0)",,,true
295,Часть_2,38,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Суммы.ОстатокИсх, 0) 
		- ЕСТЬNULL(ВТ_Суммы.ОстатокВх, 0) 
		- ЕСТЬNULL(ВТ_Суммы.Взносы, 0) 
		- ЕСТЬNULL(ВТ_Суммы.ИнвестиционныйДоход, 0) 
		- ЕСТЬNULL(ВТ_Переводы.Перевод, 0)
		+ ЕСТЬNULL(ВТ_Переводы.ПереводВРезервы, 0) 
		+ ЕСТЬNULL(ВТ_Выплаты.ВыкупнаяСумма, 0)",,,true
295,Часть_2,39,0,0,,,true
295,Часть_2,40,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Выплаты.ВыкупнаяСумма, 0)",,,true
295,Часть_2,41,0,0,,,true
295,Часть_2,42,ЕСТЬNULL,"ЕСТЬNULL(ВТ_Суммы.ОстатокИсх, 0)",,,true
295,Часть_2,43,ВЫРАЗИТЬ,"ВЫРАЗИТЬ(ЕСТЬNULL(ВТ_Суммы.ОбязательстваПоВыкупнойСумме, 0) * ISNULL(ВТ_РасчетнаяДатаВС.КоэффСреднеВзвешенный, 0) КАК ЧИСЛО(25,2))

		+ ЕСТЬNULL(ВТ_ДополнительноВыкупнаяВкдачикуНетСПТ.СуммаОбязательствПоВСНаКонец34Вкладчику, 0)",,,true
295,Часть_2,44,0,0,,,true
295,Часть_2,45,ИдентификаторИНН,ВТ_ИдентификаторыКонтрагентов_Новые.ИдентификаторИНН,ВТ_ИдентификаторыКонтрагентов_Новые,ИдентификаторИНН,false
295,Часть_2,46,"""Не применимо""","""Не применимо""",,,true
295,Часть_2,47,СрокГарантированногоДохода_Расшифровка,ВТ_МГД.СрокГарантированногоДохода_Расшифровка,ВТ_МГД,СрокГарантированногоДохода_Расшифровка,false
295,Часть_2,48,"""-""","""-""",,,true
